Sat, 26 Mar 2022 13:51:22 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 06:26:25 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 06:27:26 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 06:28:01 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 06:28:18 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:28:18 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 06:30:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:30:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:31:25 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:31:25 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:31:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:31:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:33:23 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:33:23 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:33:44 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:33:44 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:34:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:34:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:34:31 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:34:31 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:34:45 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:34:45 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:57:14 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 06:57:32 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:57:32 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:58:13 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:58:13 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 06:58:26 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/] - IP: [::1]
Sun, 27 Mar 2022 06:58:26 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 06:59:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 06:59:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:00:01 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:00:01 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:00:24 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:00:24 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:01:21 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/] - IP: [::1]
Sun, 27 Mar 2022 07:01:21 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/] - STATUS: [404] - IP: [::1]
Sun, 27 Mar 2022 07:02:03 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:02:04 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:02:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:02:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:05:15 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:05:56 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:05:56 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:06:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:06:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:06:51 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:06:51 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:08:11 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:08:11 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:10:08 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:10:08 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:10:17 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:10:17 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:15:05 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:15:05 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:15:31 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:15:31 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:15:59 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:15:59 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:16:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:16:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:16:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:16:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:17:05 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:17:05 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:17:30 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:17:31 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:17:53 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:17:53 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:18:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:18:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 07:20:32 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:21:00 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:21:00 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:21:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:21:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:21:32 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:21:32 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:22:24 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:22:46 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:22:47 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:23:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:23:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:25:16 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:25:16 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:30:32 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:30:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:30:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:31:23 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:31:23 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:32:36 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:33:12 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:33:12 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:33:24 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:33:24 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:35:03 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:35:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:35:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [500] - IP: [::1]
Sun, 27 Mar 2022 07:41:14 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:48:59 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:49:17 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:49:17 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:49:42 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:49:42 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:51:53 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:52:25 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:52:26 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:54:42 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:55:04 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:55:04 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:55:24 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:55:24 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:55:43 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:55:43 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 07:57:13 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 07:57:14 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 07:57:15 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 07:57:29 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 07:57:29 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:01:52 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:02:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:02:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:02:44 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:02:44 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:04:57 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:05:17 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:05:17 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:05:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:05:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:08:08 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:08:18 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:08:19 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:10:02 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:10:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:10:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:11:03 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:11:19 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:11:19 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:12:05 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:12:05 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:12:08 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:12:08 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:12:28 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:12:28 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:12:53 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:12:53 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:13:47 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:13:47 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:14:00 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:14:00 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:19:30 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:19:30 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:19:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:19:46 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:28:27 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:28:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:28:49 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [500] - IP: [::1]
Sun, 27 Mar 2022 08:30:56 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:31:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:31:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:39:38 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:39:52 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:39:52 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:39:58 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:39:58 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:40:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:40:54 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:41:13 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:41:13 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:41:22 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:41:22 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:42:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:42:10 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:42:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:42:16 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:42:56 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:42:56 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:43:06 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:43:06 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:43:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:43:36 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:43:55 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:43:55 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:44:50 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:45:40 GMT | server | INFO | server.log | Server is running on localhost:1337
Sun, 27 Mar 2022 08:45:51 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:45:51 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:46:35 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:46:35 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:46:51 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:46:51 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:47:33 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:47:33 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [304] - IP: [::1]
Sun, 27 Mar 2022 08:48:22 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:48:22 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:48:50 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:48:50 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:48:58 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:48:58 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:49:50 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:49:50 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:49:59 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:49:59 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:51:06 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:51:06 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:51:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/api/post/get] - IP: [::1]
Sun, 27 Mar 2022 08:51:20 GMT | server | INFO | server.log | METHOD: [GET] - URL: [/get] - STATUS: [200] - IP: [::1]
Sun, 27 Mar 2022 08:51:27 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:51:27 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:51:32 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:51:32 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:51:35 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:51:35 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:51:39 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:51:40 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
Sun, 27 Mar 2022 08:51:42 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/api/post/create] - IP: [::1]
Sun, 27 Mar 2022 08:51:42 GMT | server | INFO | server.log | METHOD: [POST] - URL: [/create] - STATUS: [201] - IP: [::1]
